,Unnamed: 0,Destination,Origin,T1990,T1995,T2000,T2005,T2010,T2015,T2020,M1990,M1995,M2000,M2005,M2010,M2015,M2020,F1990,F1995,F2000,F2005,F2010,F2015,F2020,origin_lat,origin_long,dest_lat,dest_long
412,14902,southern asia,western europe,12089.0,8443.0,4775.0,5447.0,6379.0,6149.0,5913.0,5703.0,3881.0,2063.0,2563.0,3269.0,3191.0,3074.0,6386.0,4562.0,2712.0,2884.0,3110.0,2958.0,2839.0,48.144353,7.037436,25.436697,75.162443
413,14903,southern asia,latin america and the caribbean,552.0,5390.0,10229.0,12183.0,14121.0,14956.0,14664.0,299.0,2912.0,5525.0,6578.0,7622.0,8073.0,4534.0,253.0,2478.0,4704.0,5605.0,6499.0,6883.0,10130.0,19.432384,-100.460844,25.436697,75.162443
414,14904,southern asia,caribbean,,3.0,8.0,18.0,38.0,37.0,36.0,,3.0,5.0,8.0,17.0,16.0,16.0,,,3.0,10.0,21.0,21.0,20.0,18.500124,-75.063329,25.436697,75.162443
415,14905,southern asia,central america,,,,,,,,,,,,,,,,,,,,,,17.145601,-94.557348,25.436697,75.162443
416,14906,southern asia,south america,552.0,5387.0,10221.0,12165.0,14083.0,14919.0,14628.0,299.0,2909.0,5520.0,6570.0,7605.0,8057.0,4518.0,253.0,2478.0,4701.0,5595.0,6478.0,6862.0,10110.0,-12.684091,-56.063741,25.436697,75.162443
417,14907,southern asia,northern america,40818.0,39095.0,37370.0,64673.0,87178.0,86865.0,83426.0,21218.0,20599.0,19964.0,36436.0,45891.0,45453.0,32961.0,19600.0,18496.0,17406.0,28237.0,41287.0,41412.0,50465.0,43.947885,-98.041543,25.436697,75.162443
418,14908,southern asia,oceania,5619.0,3454.0,1289.0,3859.0,6000.0,5658.0,5349.0,2402.0,1534.0,658.0,2174.0,2961.0,2757.0,2580.0,3217.0,1920.0,631.0,1685.0,3039.0,2901.0,2769.0,-21.439922,152.58884,25.436697,75.162443
419,14909,southern asia,australia and new zealand,3234.0,2156.0,1079.0,3261.0,5105.0,4825.0,4570.0,1417.0,996.0,567.0,1876.0,2599.0,2430.0,2282.0,1817.0,1160.0,512.0,1385.0,2506.0,2395.0,2288.0,-25.79385,138.356838,25.436697,75.162443
420,15761,western asia,world,15205444.0,16830424.0,18420949.0,21416086.0,30686394.0,39897174.0,46599820.0,8906428.0,9941901.0,11003367.0,13252419.0,20004053.0,25846271.0,30148030.0,6299016.0,6888523.0,7417582.0,8163667.0,10682341.0,14050903.0,16451790.0,,,25.422319,44.576248
421,15766,western asia,latin america and the caribbean,42769.0,50027.0,54595.0,59958.0,66294.0,68041.0,66536.0,20114.0,23161.0,25236.0,27737.0,30623.0,31234.0,30473.0,22655.0,26866.0,29359.0,32221.0,35671.0,36807.0,36063.0,19.432384,-100.460844,25.422319,44.576248
422,15767,western asia,oceania (excluding australia and new zealand),1.0,2.0,2.0,3.0,3.0,2.0,1.0,,,,,,,,1.0,2.0,2.0,3.0,3.0,2.0,1.0,-6.82688,145.715927,25.422319,44.576248
423,15768,western asia,australia and new zealand,6062.0,6801.0,7414.0,8380.0,10188.0,9643.0,10968.0,2894.0,3182.0,3423.0,3890.0,4771.0,4412.0,4778.0,3168.0,3619.0,3991.0,4490.0,5417.0,5231.0,6190.0,-25.79385,138.356838,25.422319,44.576248
424,15782,western asia,africa,1745319.0,1927309.0,2142760.0,2280327.0,3346798.0,4090279.0,4643121.0,1061000.0,1199300.0,1358875.0,1464513.0,2214177.0,2614827.0,3001312.0,684319.0,728009.0,783885.0,815814.0,1132621.0,1475452.0,1641809.0,11.375205,18.667941,25.422319,44.576248
425,15783,western asia,eastern africa,180824.0,207948.0,232013.0,283128.0,460797.0,590948.0,637809.0,109127.0,124804.0,138808.0,174038.0,275156.0,343901.0,390680.0,71697.0,83144.0,93205.0,109090.0,185641.0,247047.0,247129.0,1.284477,36.395127,25.422319,44.576248
426,15784,western asia,middle africa,12756.0,11742.0,9704.0,6363.0,7577.0,7977.0,10546.0,4634.0,5441.0,5940.0,3772.0,5121.0,5286.0,6796.0,8122.0,6301.0,3764.0,2591.0,2456.0,2691.0,3750.0,0.245791,20.311119,25.422319,44.576248
427,15785,western asia,northern africa,1538259.0,1692014.0,1883459.0,1967372.0,2841763.0,3448481.0,3949356.0,940143.0,1060876.0,1204814.0,1273828.0,1912219.0,2239950.0,2576486.0,598116.0,631138.0,678645.0,693544.0,929544.0,1208531.0,1372870.0,25.349166,20.092951,25.422319,44.576248
428,15786,western asia,southern africa,9870.0,11597.0,12789.0,14488.0,17065.0,16924.0,16888.0,4727.0,5432.0,5939.0,6644.0,7802.0,7719.0,7703.0,5143.0,6165.0,6850.0,7844.0,9263.0,9205.0,9185.0,-23.955657,23.723146,25.422319,44.576248
429,15787,western asia,western africa,3610.0,4008.0,4795.0,8976.0,19596.0,25949.0,28522.0,2369.0,2747.0,3374.0,6231.0,13879.0,17971.0,19647.0,1241.0,1261.0,1421.0,2745.0,5717.0,7978.0,8875.0,13.01892,-4.551812,25.422319,44.576248
430,15788,western asia,asia,10055132.0,11400598.0,12772221.0,15758967.0,23401752.0,31769813.0,37339133.0,6198233.0,7045555.0,7952257.0,10156047.0,15840881.0,21257596.0,24979572.0,3856899.0,4355043.0,4819964.0,5602920.0,7560871.0,10512217.0,12359561.0,47.594606,87.520641,25.422319,44.576248
431,15789,western asia,central asia,124218.0,105962.0,97846.0,93469.0,89669.0,90728.0,95152.0,56112.0,49743.0,45679.0,43082.0,41628.0,42033.0,43348.0,68106.0,56219.0,52167.0,50387.0,48041.0,48695.0,51804.0,44.488183,66.966089,25.422319,44.576248
432,15790,western asia,eastern asia,4129.0,13492.0,22778.0,19068.0,27812.0,25561.0,31898.0,2076.0,3227.0,4396.0,6392.0,9139.0,8647.0,10327.0,2053.0,10265.0,18382.0,12676.0,18673.0,16914.0,21571.0,35.736775,105.679125,25.422319,44.576248
433,15791,western asia,south-eastern asia,1341746.0,1476255.0,1613525.0,1944236.0,2894751.0,3597730.0,4294915.0,826839.0,911302.0,986292.0,1215522.0,1857485.0,2270706.0,2685060.0,514907.0,564953.0,627233.0,728714.0,1037266.0,1327024.0,1609855.0,-0.004774,114.124768,25.422319,44.576248
434,15792,western asia,southern asia,4537153.0,5107281.0,5843682.0,7605717.0,12515447.0,15897556.0,18979129.0,3232002.0,3675085.0,4233669.0,5678379.0,9657848.0,12176428.0,14497713.0,1305151.0,1432196.0,1610013.0,1927338.0,2857599.0,3721128.0,4481416.0,25.436697,75.162443,25.422319,44.576248
435,15793,western asia,western asia,4047886.0,4697608.0,5194390.0,6096477.0,7874073.0,12158238.0,13938039.0,2081204.0,2406198.0,2682221.0,3212672.0,4274781.0,6759782.0,7743124.0,1966682.0,2291410.0,2512169.0,2883805.0,3599292.0,5398456.0,6194915.0,25.422319,44.576248,25.422319,44.576248
436,15794,western asia,europe,2063671.0,2025838.0,2011366.0,1969977.0,1992965.0,2009340.0,2449771.0,949612.0,932282.0,923681.0,894173.0,899158.0,850180.0,962203.0,1114059.0,1093556.0,1087685.0,1075804.0,1093807.0,1159160.0,1487568.0,48.753021,18.93452,25.422319,44.576248
437,15795,western asia,eastern europe,1497103.0,1368211.0,1256040.0,1178925.0,1123659.0,1137669.0,1334070.0,674194.0,613717.0,558774.0,517799.0,485364.0,443959.0,477932.0,822909.0,754494.0,697266.0,661126.0,638295.0,693710.0,856138.0,60.90245,56.64812,25.422319,44.576248
438,15796,western asia,northern europe,99047.0,108556.0,120847.0,124888.0,153325.0,157242.0,180436.0,48474.0,53562.0,60258.0,61305.0,78258.0,80590.0,91516.0,50573.0,54994.0,60589.0,63583.0,75067.0,76652.0,88920.0,61.541307,11.573982,25.422319,44.576248
439,15797,western asia,southern europe,172418.0,199053.0,225617.0,236760.0,253944.0,248815.0,332995.0,83399.0,95702.0,107739.0,111113.0,117469.0,129814.0,163525.0,89019.0,103351.0,117878.0,125647.0,136475.0,119001.0,169470.0,40.04744,-3.988746,25.422319,44.576248
440,15798,western asia,western europe,295103.0,350018.0,408862.0,429404.0,462037.0,465614.0,602270.0,143545.0,169301.0,196910.0,203956.0,218067.0,195817.0,229230.0,151558.0,180717.0,211952.0,225448.0,243970.0,269797.0,373040.0,48.144353,7.037436,25.422319,44.576248
441,15799,western asia,latin america and the caribbean,42769.0,50027.0,54595.0,59958.0,66294.0,68041.0,66536.0,20114.0,23161.0,25236.0,27737.0,30623.0,31234.0,30473.0,22655.0,26866.0,29359.0,32221.0,35671.0,36807.0,36063.0,19.432384,-100.460844,25.422319,44.576248
442,15800,western asia,caribbean,61.0,127.0,206.0,231.0,262.0,247.0,300.0,31.0,61.0,96.0,103.0,116.0,110.0,129.0,30.0,66.0,110.0,128.0,146.0,137.0,171.0,18.500124,-75.063329,25.422319,44.576248
443,15801,western asia,central america,1501.0,1883.0,2169.0,2487.0,2839.0,2903.0,2901.0,704.0,881.0,1026.0,1189.0,1370.0,1397.0,1389.0,797.0,1002.0,1143.0,1298.0,1469.0,1506.0,1512.0,17.145601,-94.557348,25.422319,44.576248
444,15802,western asia,south america,41207.0,48017.0,52220.0,57240.0,63193.0,64891.0,63335.0,19379.0,22219.0,24114.0,26445.0,29137.0,29727.0,28955.0,21828.0,25798.0,28106.0,30795.0,34056.0,35164.0,34380.0,-12.684091,-56.063741,25.422319,44.576248
445,15803,western asia,northern america,85329.0,97044.0,106461.0,116212.0,139198.0,140189.0,148550.0,44348.0,49724.0,54502.0,59399.0,72866.0,72208.0,76943.0,40981.0,47320.0,51959.0,56813.0,66332.0,67981.0,71607.0,43.947885,-98.041543,25.422319,44.576248
446,15804,western asia,oceania,6063.0,6803.0,7416.0,8383.0,10191.0,9645.0,10969.0,2894.0,3182.0,3423.0,3890.0,4771.0,4412.0,4778.0,3169.0,3621.0,3993.0,4493.0,5420.0,5233.0,6191.0,-21.439922,152.58884,25.422319,44.576248
447,15805,western asia,australia and new zealand,6062.0,6801.0,7414.0,8380.0,10188.0,9643.0,10968.0,2894.0,3182.0,3423.0,3890.0,4771.0,4412.0,4778.0,3168.0,3619.0,3991.0,4490.0,5417.0,5231.0,6190.0,-25.79385,138.356838,25.422319,44.576248
448,17644,europe,world,49608225.0,53489827.0,56858793.0,63585731.0,70627160.0,74759083.0,86706068.0,24119388.0,25913001.0,27501320.0,30770997.0,34086590.0,35808075.0,41979164.0,25488837.0,27576826.0,29357473.0,32814734.0,36540570.0,38951008.0,44726904.0,,,48.753021,18.93452
449,17649,europe,latin america and the caribbean,1104536.0,1340812.0,1699981.0,3453004.0,4581301.0,4487571.0,5395924.0,479444.0,568545.0,713263.0,1511392.0,1982282.0,1869111.0,2242356.0,625092.0,772267.0,986718.0,1941612.0,2599019.0,2618460.0,3153568.0,19.432384,-100.460844,48.753021,18.93452
450,17650,europe,oceania (excluding australia and new zealand),4290.0,6464.0,9236.0,10595.0,11312.0,13644.0,14313.0,2518.0,3362.0,4528.0,5241.0,5540.0,6471.0,6849.0,1772.0,3102.0,4708.0,5354.0,5772.0,7173.0,7464.0,-6.82688,145.715927,48.753021,18.93452
451,17651,europe,australia and new zealand,187115.0,216505.0,250612.0,274148.0,311830.0,334598.0,382723.0,87643.0,101176.0,116612.0,130335.0,156838.0,165472.0,189857.0,99472.0,115329.0,134000.0,143813.0,154992.0,169126.0,192866.0,-25.79385,138.356838,48.753021,18.93452
452,17665,europe,africa,4682594.0,5179831.0,5797189.0,7620545.0,8748280.0,9536606.0,11024274.0,2639640.0,2864774.0,3159752.0,4102727.0,4765683.0,5017295.0,5847594.0,2042954.0,2315057.0,2637437.0,3517818.0,3982597.0,4519311.0,5176680.0,11.375205,18.667941,48.753021,18.93452
453,17666,europe,eastern africa,618535.0,710634.0,816479.0,1039158.0,1268637.0,1545069.0,1853035.0,303645.0,342849.0,388592.0,488109.0,585884.0,701890.0,859314.0,314890.0,367785.0,427887.0,551049.0,682753.0,843179.0,993721.0,1.284477,36.395127,48.753021,18.93452
454,17667,europe,middle africa,397414.0,451295.0,516229.0,647780.0,705957.0,785758.0,900913.0,200598.0,226782.0,257033.0,313562.0,334804.0,360382.0,417943.0,196816.0,224513.0,259196.0,334218.0,371153.0,425376.0,482970.0,0.245791,20.311119,48.753021,18.93452
455,17668,europe,northern africa,2965907.0,3150054.0,3409625.0,4486762.0,4978121.0,5274309.0,5894274.0,1728473.0,1805751.0,1930420.0,2491438.0,2826309.0,2891657.0,3210304.0,1237434.0,1344303.0,1479205.0,1995324.0,2151812.0,2382652.0,2683970.0,25.349166,20.092951,48.753021,18.93452
456,17669,europe,southern africa,105654.0,150987.0,200623.0,242458.0,317737.0,308386.0,372799.0,49333.0,70938.0,94549.0,115356.0,157326.0,142756.0,183775.0,56321.0,80049.0,106074.0,127102.0,160411.0,165630.0,189024.0,-23.955657,23.723146,48.753021,18.93452
457,17670,europe,western africa,595084.0,716861.0,854233.0,1204387.0,1477828.0,1623084.0,2003253.0,357591.0,418454.0,489158.0,694262.0,861360.0,920610.0,1176258.0,237493.0,298407.0,365075.0,510125.0,616468.0,702474.0,826995.0,13.01892,-4.551812,48.753021,18.93452
458,17671,europe,asia,13453956.0,14667430.0,15541563.0,16825888.0,18287405.0,19797557.0,23203976.0,6786219.0,7447747.0,7961910.0,8610945.0,9354668.0,10063439.0,11813575.0,6667737.0,7219683.0,7579653.0,8214943.0,8932737.0,9734118.0,11390401.0,47.594606,87.520641,48.753021,18.93452
459,17672,europe,central asia,5085034.0,5537750.0,5847995.0,6256026.0,6543542.0,6667066.0,7032154.0,2461103.0,2678846.0,2826908.0,3047151.0,3207758.0,3251477.0,3393946.0,2623931.0,2858904.0,3021087.0,3208875.0,3335784.0,3415589.0,3638208.0,44.488183,66.966089,48.753021,18.93452
460,17673,europe,eastern asia,553148.0,691007.0,832832.0,1095493.0,1346097.0,1488382.0,1749293.0,266405.0,329793.0,394987.0,515131.0,625407.0,662464.0,779540.0,286743.0,361214.0,437845.0,580362.0,720690.0,825918.0,969753.0,35.736775,105.679125,48.753021,18.93452
461,17674,europe,south-eastern asia,976447.0,1058590.0,1153446.0,1356350.0,1555384.0,1682992.0,1931038.0,423147.0,451164.0,482388.0,548680.0,618128.0,647334.0,725446.0,553300.0,607426.0,671058.0,807670.0,937256.0,1035658.0,1205592.0,-0.004774,114.124768,48.753021,18.93452
462,17675,europe,southern asia,1505588.0,1753504.0,2021133.0,2618575.0,3208305.0,3735294.0,4509943.0,846215.0,970443.0,1104312.0,1469666.0,1832171.0,2116628.0,2554002.0,659373.0,783061.0,916821.0,1148909.0,1376134.0,1618666.0,1955941.0,25.436697,75.162443,48.753021,18.93452
463,17676,europe,western asia,5333739.0,5626579.0,5686157.0,5499444.0,5634077.0,6223823.0,7981548.0,2789349.0,3017501.0,3153315.0,3030317.0,3071204.0,3385536.0,4360641.0,2544390.0,2609078.0,2532842.0,2469127.0,2562873.0,2838287.0,3620907.0,25.422319,44.576248,48.753021,18.93452
464,17677,europe,europe,28367362.0,29988843.0,31590963.0,33415975.0,36683624.0,38418244.0,44246425.0,13280363.0,13971604.0,14628297.0,15475158.0,16879784.0,17680150.0,20736008.0,15086999.0,16017239.0,16962666.0,17940817.0,19803840.0,20738094.0,23510417.0,48.753021,18.93452,48.753021,18.93452
465,17678,europe,eastern europe,16039774.0,15964884.0,16098760.0,17871182.0,19806219.0,20903246.0,23888697.0,7275726.0,7137524.0,7072625.0,7890440.0,8764451.0,9208793.0,10688958.0,8764048.0,8827360.0,9026135.0,9980742.0,11041768.0,11694453.0,13199739.0,60.90245,56.64812,48.753021,18.93452
466,17679,europe,northern europe,2520915.0,2548518.0,2692350.0,3053276.0,3379650.0,3577359.0,3974193.0,1159383.0,1163767.0,1230468.0,1423049.0,1573392.0,1678553.0,1891485.0,1361532.0,1384751.0,1461882.0,1630227.0,1806258.0,1898806.0,2082708.0,61.541307,11.573982,48.753021,18.93452
467,17680,europe,southern europe,6466119.0,7904907.0,8849398.0,7914949.0,8218433.0,8481556.0,10320837.0,3372434.0,4062835.0,4513755.0,4031435.0,4124702.0,4250231.0,5290418.0,3093685.0,3842072.0,4335643.0,3883514.0,4093731.0,4231325.0,5030419.0,40.04744,-3.988746,48.753021,18.93452
468,17681,europe,western europe,3340554.0,3570534.0,3950455.0,4576568.0,5279322.0,5456083.0,6062698.0,1472820.0,1607478.0,1811449.0,2130234.0,2417239.0,2542573.0,2865147.0,1867734.0,1963056.0,2139006.0,2446334.0,2862083.0,2913510.0,3197551.0,48.144353,7.037436,48.753021,18.93452
469,17682,europe,latin america and the caribbean,1104536.0,1340812.0,1699981.0,3453004.0,4581301.0,4487571.0,5395924.0,479444.0,568545.0,713263.0,1511392.0,1982282.0,1869111.0,2242356.0,625092.0,772267.0,986718.0,1941612.0,2599019.0,2618460.0,3153568.0,19.432384,-100.460844,48.753021,18.93452
470,17683,europe,caribbean,297313.0,356491.0,441759.0,590659.0,731903.0,813625.0,918445.0,133752.0,152702.0,181452.0,240535.0,294752.0,322297.0,363923.0,163561.0,203789.0,260307.0,350124.0,437151.0,491328.0,554522.0,18.500124,-75.063329,48.753021,18.93452
471,17684,europe,central america,63442.0,78809.0,102356.0,154019.0,223182.0,264754.0,397416.0,26226.0,31898.0,41178.0,62651.0,86716.0,96642.0,140596.0,37216.0,46911.0,61178.0,91368.0,136466.0,168112.0,256820.0,17.145601,-94.557348,48.753021,18.93452
472,17685,europe,south america,743781.0,905512.0,1155866.0,2708326.0,3626216.0,3409192.0,4080063.0,319466.0,383945.0,490633.0,1208206.0,1600814.0,1450172.0,1737837.0,424315.0,521567.0,665233.0,1500120.0,2025402.0,1959020.0,2342226.0,-12.684091,-56.063741,48.753021,18.93452
473,17686,europe,northern america,769469.0,743008.0,735943.0,824591.0,921685.0,972405.0,1100304.0,370646.0,358172.0,355005.0,398027.0,431028.0,462229.0,523034.0,398823.0,384836.0,380938.0,426564.0,490657.0,510176.0,577270.0,43.947885,-98.041543,48.753021,18.93452
474,17687,europe,oceania,191405.0,222969.0,259848.0,284743.0,323142.0,348242.0,397036.0,90161.0,104538.0,121140.0,135576.0,162378.0,171943.0,196706.0,101244.0,118431.0,138708.0,149167.0,160764.0,176299.0,200330.0,-21.439922,152.58884,48.753021,18.93452
475,17688,europe,australia and new zealand,187115.0,216505.0,250612.0,274148.0,311830.0,334598.0,382723.0,87643.0,101176.0,116612.0,130335.0,156838.0,165472.0,189857.0,99472.0,115329.0,134000.0,143813.0,154992.0,169126.0,192866.0,-25.79385,138.356838,48.753021,18.93452
476,17927,eastern europe,world,21995312.0,21344124.0,20435785.0,19744557.0,19110686.0,19833989.0,20835402.0,10199700.0,10013084.0,9695286.0,9358006.0,9035538.0,9395960.0,9978380.0,11795612.0,11331040.0,10740499.0,10386551.0,10075148.0,10438029.0,10857022.0,,,60.90245,56.64812
477,17932,eastern europe,latin america and the caribbean,11129.0,11743.0,12162.0,12498.0,12679.0,15579.0,23807.0,5719.0,6379.0,6926.0,7222.0,7431.0,9125.0,13291.0,5410.0,5364.0,5236.0,5276.0,5248.0,6454.0,10516.0,19.432384,-100.460844,60.90245,56.64812
478,17933,eastern europe,oceania (excluding australia and new zealand),1257.0,1340.0,1371.0,1055.0,709.0,766.0,773.0,621.0,655.0,666.0,493.0,306.0,334.0,342.0,636.0,685.0,705.0,562.0,403.0,432.0,431.0,-6.82688,145.715927,60.90245,56.64812
479,17934,eastern europe,australia and new zealand,2863.0,2846.0,2844.0,3311.0,3773.0,4131.0,5705.0,1469.0,1491.0,1523.0,1815.0,2099.0,2363.0,3374.0,1394.0,1355.0,1321.0,1496.0,1674.0,1768.0,2331.0,-25.79385,138.356838,60.90245,56.64812
480,17948,eastern europe,africa,22975.0,23051.0,22826.0,25516.0,27974.0,33057.0,47212.0,13112.0,14384.0,15498.0,18103.0,20526.0,23773.0,33757.0,9863.0,8667.0,7328.0,7413.0,7448.0,9284.0,13455.0,11.375205,18.667941,60.90245,56.64812
481,17949,eastern europe,eastern africa,3520.0,3546.0,3499.0,3828.0,4108.0,4638.0,5891.0,1870.0,2116.0,2312.0,2557.0,2767.0,3107.0,3892.0,1650.0,1430.0,1187.0,1271.0,1341.0,1531.0,1999.0,1.284477,36.395127,60.90245,56.64812
482,17950,eastern europe,middle africa,2367.0,2280.0,2150.0,2564.0,2940.0,3228.0,4335.0,1272.0,1416.0,1532.0,1876.0,2189.0,2363.0,3048.0,1095.0,864.0,618.0,688.0,751.0,865.0,1287.0,0.245791,20.311119,60.90245,56.64812
483,17951,eastern europe,northern africa,11637.0,11462.0,11203.0,12370.0,13497.0,16475.0,23714.0,6976.0,7432.0,7859.0,9094.0,10278.0,12232.0,17411.0,4661.0,4030.0,3344.0,3276.0,3219.0,4243.0,6303.0,25.349166,20.092951,60.90245,56.64812
484,17952,eastern europe,southern africa,1032.0,1144.0,1254.0,1515.0,1750.0,1927.0,2785.0,526.0,606.0,688.0,840.0,981.0,1092.0,1590.0,506.0,538.0,566.0,675.0,769.0,835.0,1195.0,-23.955657,23.723146,60.90245,56.64812
485,17953,eastern europe,western africa,4419.0,4619.0,4720.0,5239.0,5679.0,6789.0,10487.0,2468.0,2814.0,3107.0,3736.0,4311.0,4979.0,7816.0,1951.0,1805.0,1613.0,1503.0,1368.0,1810.0,2671.0,13.01892,-4.551812,60.90245,56.64812
486,17954,eastern europe,asia,7636513.0,7785440.0,7705038.0,7801479.0,7788892.0,7978239.0,8037103.0,3718442.0,3911646.0,3990397.0,4020077.0,3995145.0,4084167.0,4113983.0,3918071.0,3873794.0,3714641.0,3781402.0,3793747.0,3894072.0,3923120.0,47.594606,87.520641,60.90245,56.64812
487,17955,eastern europe,central asia,4979196.0,5175534.0,5219532.0,5395269.0,5501346.0,5596606.0,5608308.0,2406003.0,2518612.0,2557078.0,2645875.0,2701426.0,2736063.0,2742150.0,2573193.0,2656922.0,2662454.0,2749394.0,2799920.0,2860543.0,2866158.0,44.488183,66.966089,60.90245,56.64812
488,17956,eastern europe,eastern asia,115320.0,118810.0,119048.0,126416.0,132337.0,138542.0,156229.0,57631.0,62519.0,65730.0,69500.0,72737.0,75450.0,84949.0,57689.0,56291.0,53318.0,56916.0,59600.0,63092.0,71280.0,35.736775,105.679125,60.90245,56.64812
489,17957,eastern europe,south-eastern asia,57909.0,56404.0,54288.0,75592.0,94116.0,88177.0,103777.0,30122.0,32583.0,34671.0,45803.0,55711.0,50189.0,58122.0,27787.0,23821.0,19617.0,29789.0,38405.0,37988.0,45655.0,-0.004774,114.124768,60.90245,56.64812
490,17958,eastern europe,southern asia,52692.0,46512.0,39234.0,41166.0,37937.0,54676.0,54996.0,30070.0,31021.0,31250.0,31553.0,28146.0,40251.0,40245.0,22622.0,15491.0,7984.0,9613.0,9791.0,14425.0,14751.0,25.436697,75.162443,60.90245,56.64812
491,17959,eastern europe,western asia,2431396.0,2388180.0,2272936.0,2163036.0,2023156.0,2100238.0,2113793.0,1194616.0,1266911.0,1301668.0,1227346.0,1137125.0,1182214.0,1188517.0,1236780.0,1121269.0,971268.0,935690.0,886031.0,918024.0,925276.0,25.422319,44.576248,60.90245,56.64812
492,17960,eastern europe,europe,13783392.0,13007262.0,12195441.0,11453663.0,10848021.0,11293059.0,12157908.0,6242358.0,5863501.0,5464526.0,5114415.0,4819168.0,5058114.0,5562518.0,7541034.0,7143761.0,6730915.0,6339248.0,6028853.0,6234945.0,6595390.0,48.753021,18.93452,60.90245,56.64812
493,17961,eastern europe,eastern europe,12821259.0,12066901.0,11280907.0,10536332.0,9921835.0,10256237.0,10787095.0,5793768.0,5421090.0,5029715.0,4671947.0,4366704.0,4538845.0,4845557.0,7027491.0,6645811.0,6251192.0,5864385.0,5555131.0,5717392.0,5941538.0,60.90245,56.64812,60.90245,56.64812
494,17962,eastern europe,northern europe,464948.0,467926.0,465396.0,451241.0,437694.0,453951.0,546407.0,215124.0,216438.0,215133.0,207908.0,200533.0,209710.0,263785.0,249824.0,251488.0,250263.0,243333.0,237161.0,244241.0,282622.0,61.541307,11.573982,60.90245,56.64812
495,17963,eastern europe,southern europe,98312.0,88204.0,79377.0,102879.0,130707.0,206512.0,326399.0,46913.0,44454.0,42786.0,56506.0,72767.0,116348.0,187296.0,51399.0,43750.0,36591.0,46373.0,57940.0,90164.0,139103.0,40.04744,-3.988746,60.90245,56.64812
496,17964,eastern europe,western europe,398873.0,384231.0,369761.0,363211.0,357785.0,376359.0,498007.0,186553.0,181519.0,176892.0,178054.0,179164.0,193211.0,265880.0,212320.0,202712.0,192869.0,185157.0,178621.0,183148.0,232127.0,48.144353,7.037436,60.90245,56.64812
497,17965,eastern europe,latin america and the caribbean,11129.0,11743.0,12162.0,12498.0,12679.0,15579.0,23807.0,5719.0,6379.0,6926.0,7222.0,7431.0,9125.0,13291.0,5410.0,5364.0,5236.0,5276.0,5248.0,6454.0,10516.0,19.432384,-100.460844,60.90245,56.64812
498,17966,eastern europe,caribbean,3802.0,3877.0,3858.0,4066.0,4195.0,4564.0,5294.0,1949.0,2180.0,2360.0,2471.0,2539.0,2770.0,3205.0,1853.0,1697.0,1498.0,1595.0,1656.0,1794.0,2089.0,18.500124,-75.063329,60.90245,56.64812
499,17967,eastern europe,central america,717.0,874.0,1032.0,1356.0,1665.0,2207.0,4316.0,388.0,488.0,589.0,783.0,971.0,1281.0,2344.0,329.0,386.0,443.0,573.0,694.0,926.0,1972.0,17.145601,-94.557348,60.90245,56.64812
500,17968,eastern europe,south america,6610.0,6992.0,7272.0,7076.0,6819.0,8808.0,14197.0,3382.0,3711.0,3977.0,3968.0,3921.0,5074.0,7742.0,3228.0,3281.0,3295.0,3108.0,2898.0,3734.0,6455.0,-12.684091,-56.063741,60.90245,56.64812
501,17969,eastern europe,northern america,26932.0,27843.0,29251.0,36708.0,44749.0,48302.0,65959.0,12446.0,13163.0,14123.0,18659.0,23433.0,25692.0,36289.0,14486.0,14680.0,15128.0,18049.0,21316.0,22610.0,29670.0,43.947885,-98.041543,60.90245,56.64812
502,17970,eastern europe,oceania,4120.0,4186.0,4215.0,4366.0,4482.0,4897.0,6478.0,2090.0,2146.0,2189.0,2308.0,2405.0,2697.0,3716.0,2030.0,2040.0,2026.0,2058.0,2077.0,2200.0,2762.0,-21.439922,152.58884,60.90245,56.64812
503,17971,eastern europe,australia and new zealand,2863.0,2846.0,2844.0,3311.0,3773.0,4131.0,5705.0,1469.0,1491.0,1523.0,1815.0,2099.0,2363.0,3374.0,1394.0,1355.0,1321.0,1496.0,1674.0,1768.0,2331.0,-25.79385,138.356838,60.90245,56.64812
504,20019,northern europe,world,6645605.0,7194824.0,7900973.0,9588814.0,11294937.0,13191086.0,14973861.0,3176421.0,3404174.0,3711179.0,4564413.0,5447856.0,6347909.0,7257061.0,3469184.0,3790650.0,4189794.0,5024401.0,5847081.0,6843177.0,7716800.0,,,61.541307,11.573982
505,20024,northern europe,latin america and the caribbean,290476.0,349688.0,410637.0,457405.0,493859.0,541580.0,589887.0,139919.0,163479.0,187224.0,207391.0,221520.0,234806.0,252972.0,150557.0,186209.0,223413.0,250014.0,272339.0,306774.0,336915.0,19.432384,-100.460844,61.541307,11.573982
506,20025,northern europe,oceania (excluding australia and new zealand),948.0,3371.0,5867.0,7026.0,7465.0,8905.0,9968.0,561.0,1718.0,2900.0,3526.0,3818.0,4458.0,4936.0,387.0,1653.0,2967.0,3500.0,3647.0,4447.0,5032.0,-6.82688,145.715927,61.541307,11.573982
507,20026,northern europe,australia and new zealand,118861.0,144645.0,173869.0,180841.0,202489.0,220728.0,246328.0,54757.0,66929.0,80651.0,85842.0,104439.0,111149.0,122206.0,64104.0,77716.0,93218.0,94999.0,98050.0,109579.0,124122.0,-25.79385,138.356838,61.541307,11.573982
